,city,page_link,sleeps,area_sqm,bedrooms,bathroom,price,currency
6088,https://www.waytostay.com/quarteira-apartments/,https://www.waytostay.com/quarteira-apartments/terrace-view-22866/,8,95,2,2,8,€
6089,https://www.waytostay.com/quarteira-apartments/,https://www.waytostay.com/quarteira-apartments/vila-sol-quarteira-25545/,6,90,2,2,14,€
6090,https://www.waytostay.com/quarteira-apartments/,https://www.waytostay.com/quarteira-apartments/lotus-25692/,4,156,2,2,58,€
6091,https://www.waytostay.com/quarteira-apartments/,https://www.waytostay.com/quarteira-apartments/villa-bella-25693/,6,150,3,2,42,€
6092,https://www.waytostay.com/quarteira-apartments/,https://www.waytostay.com/quarteira-apartments/quarteira-alba-sunrise-villa-26041/,12,775,6,6,77,€
6093,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/le-meridien-25751/,4,51,1,1,22,€
6094,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/droles-de-dames-25870/,4,40,1,1,21,€
6095,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/arty-25855/,4,31,studio,1,21,€
6096,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/trinite-25856/,2,30,1,1,27,€
6097,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/joffre-25857/,4,58,1,1,23,€
6098,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/magenta-25858/,4,40,1,1,23,€
6099,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/corneille-25859/,4,90,2,1,17,€
6100,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/brassens-25860/,4,55,2,1,22,€
6101,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/ty-postel-3d-25862/,2,27,1,1,27,€
6102,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/les-jacobins-25863/,4,47,1,1,21,€
6103,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/vintage-25864/,4,40,1,1,23,€
6104,https://www.waytostay.com/rennes-apartments/,https://www.waytostay.com/rennes-apartments/ty-nids-25865/,4,65,2,1,23,€
6105,https://www.waytostay.com/rio-de-mouro-apartments/,https://www.waytostay.com/rio-de-mouro-apartments/apis-red-22852/,4,50,1,1,25,€
6106,https://www.waytostay.com/rio-de-mouro-apartments/,https://www.waytostay.com/rio-de-mouro-apartments/apis-yellow--22853/,4,50,1,1,25,€
6107,https://www.waytostay.com/san-sebastian-apartments/,https://www.waytostay.com/san-sebastian-apartments/getaria-a-20167/,6,75,2,2,24,€
6108,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-i-20965/,4,50,1,1,25,€
6109,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-idyllic-20966/,5,50,1,1,20,€
6110,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-sunset-view--20968/,4,50,1,1,186,€
6111,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-ii-20969/,4,50,1,1,25,€
6112,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-iii-20971/,5,50,1,1,20,€
6113,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-iv-20972/,4,50,1,1,186,€
6114,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-panoramic-view--20973/,4,50,1,1,25,€
6115,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa-20974/,4,50,1,1,25,€
6116,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa--20976/,4,50,1,1,25,€
6117,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-trinita-20979/,5,50,1,1,20,€
6118,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/cottage-in-coastal-resort-20982/,4,50,1,1,25,€
6119,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/coastal-cottage-calarossa-20983/,4,50,1,1,186,€
6120,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-i-20965/,4,50,1,1,25,€
6121,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-idyllic-20966/,5,50,1,1,20,€
6122,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-sunset-view--20968/,4,50,1,1,186,€
6123,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-ii-20969/,4,50,1,1,25,€
6124,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-iii-20971/,5,50,1,1,20,€
6125,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-iv-20972/,4,50,1,1,186,€
6126,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-panoramic-view--20973/,4,50,1,1,25,€
6127,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa-20974/,4,50,1,1,25,€
6128,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa--20976/,4,50,1,1,25,€
6129,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-trinita-20979/,5,50,1,1,20,€
6130,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/cottage-in-coastal-resort-20982/,4,50,1,1,25,€
6131,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/coastal-cottage-calarossa-20983/,4,50,1,1,186,€
6132,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/airy-cottage-20984/,5,60,2,1,149,€
6133,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-holiday-home-i-20985/,5,50,2,1,32,€
6134,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa-ii-20986/,5,60,2,1,32,€
6135,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-812-20987/,4,50,1,1,25,€
6136,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa-iii-20989/,4,50,1,1,25,€
6137,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-holiday-home-ii-20990/,4,50,1,1,25,€
6138,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa-iv-20991/,5,60,2,1,32,€
6139,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa-v-20992/,7,60,2,2,107,€
6140,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-v-20993/,4,50,1,1,25,€
6141,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa-vi-20994/,4,50,1,1,25,€
6142,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa-vii-20996/,5,60,2,1,32,€
6143,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-vi-20997/,4,50,1,1,25,€
6144,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-holiday-home-iii-20998/,4,50,1,1,25,€
6145,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/comunione-calarossa-viii-20999/,4,50,1,1,25,€
6146,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-21009/,4,50,1,1,25,€
6147,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/trinita-dagultu-e-vignola-21010/,4,50,1,1,80,€
6148,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/sea-view-cottage-calarossa--21011/,4,50,1,1,186,€
6149,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-vii-21012/,4,50,1,1,186,€
6150,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-seaview-viii-21013/,4,50,1,1,205,€
6151,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-holiday-home-v-21015/,4,50,1,1,25,€
6152,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-710-21016/,5,50,2,1,149,€
6153,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-2208-21017/,4,50,1,1,25,€
6154,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-705-21019/,4,50,1,1,25,€
6155,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-2507-21020/,4,50,1,1,25,€
6156,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calarossa-2115-21021/,4,50,1,1,205,€
6157,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/murena-22236/,4,65,2,1,16,€
6158,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/pagello-22244/,4,40,1,1,17,€
6159,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/granchio-22249/,6,100,2,2,16,€
6160,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/paguro-22250/,4,50,1,1,23,€
6161,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/serrano-22254/,4,70,2,1,19,€
6162,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/sparaglione-22261/,4,45,1,1,19,€
6163,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/barchetta-22264/,4,50,2,1,21,€
6164,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/mostella-22268/,4,55,1,1,18,€
6165,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/sarago-22273/,3,40,studio,1,29,€
6166,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/donzella-22286/,2,40,studio,1,43,€
6167,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/orata-22287/,5,65,2,1,18,€
6168,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/monolocale-posidonia-22288/,3,35,studio,1,25,€
6169,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/cappone-22289/,9,120,4,2,18,€
6170,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/patella-22290/,7,110,3,1,13,€
6171,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/dentice-22291/,3,50,1,1,23,€
6172,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/ostrica-22292/,5,70,2,1,21,€
6173,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/vongola-22293/,3,60,2,1,35,€
6174,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/polpo-22294/,4,120,2,2,25,€
6175,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/calamaro-22295/,5,70,2,1,20,€
6176,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/grongo-22296/,4,65,2,1,16,€
6177,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villa-mirto-22448/,8,80,3,2,14,€
6178,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-silibba-22991/,6,70,2,2,17,€
6179,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-bouganvilla-22992/,8,0,3,2,15,€
6180,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-glicine-22993/,5,70,2,2,24,€
6181,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/malta-23061/,4,50,1,1,8,€
6182,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/alba-chiara-23062/,5,50,1,1,6,€
6183,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/alice-23063/,4,50,1,1,15,€
6184,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-cipro-23069/,4,60,1,1,13,€
6185,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/costa-23070/,2,0,1,1,26,€
6186,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/elena-23072/,6,75,3,1,10,€
6187,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/ilaria-23073/,2,44,1,1,38,€
6188,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/le-palme-23074/,4,60,2,2,13,€
6189,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-la-perla-23075/,4,90,2,1,7,€
6190,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-milena-23077/,4,70,2,1,12,€
6191,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/majorca-23078/,4,0,2,2,9,€
6192,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-simona-23079/,3,55,1,1,42,€
6193,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/mimosa-23080/,3,60,1,2,42,€
6194,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villa-glicine-23081/,10,2000,5,4,101,€
6195,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/pintadera-23082/,4,80,2,2,10,€
6196,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-la-tanca--23084/,4,65,2,2,7,€
6197,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/moresca-b-23085/,4,60,1,1,8,€
6198,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-ludovica--23086/,6,120,3,2,26,€
6199,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-marta--23087/,7,140,4,2,6,€
6200,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-sabina--23090/,5,60,2,1,8,€
6201,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villa-elicriso--23093/,8,150,4,4,68,€
6202,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villa-la-lantana--23095/,4,80,2,2,10,€
6203,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villa-pelosa--23096/,6,70,2,1,5,€
6204,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villino-del-mercante-2--23098/,8,100,4,2,2,€
6205,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villino-del-mercante--23099/,10,100,4,2,1,€
6206,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/la-boa--23100/,5,50,1,1,7,€
6207,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villino-il-mirto--23101/,6,100,3,2,11,€
6208,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villino-il-pescatore--23102/,8,80,3,2,7,€
6209,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villino-iris-23103/,4,100,2,2,16,€
6210,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villino-punta-negra--23104/,4,80,2,1,14,€
6211,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villa-la-tonnara-platamona--23106/,7,80,3,1,2,€
6212,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-agave-23107/,4,60,1,1,32,€
6213,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/moresca-t-23108/,6,80,2,1,9,€
6214,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-aura-23109/,5,120,2,2,126,€
6215,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-betulla-23111/,4,60,1,1,32,€
6216,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-cala-lupo-23112/,4,70,2,2,21,€
6217,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-ciclamino-23115/,4,65,2,1,21,€
6218,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-del-chianti-23117/,3,55,1,1,32,€
6219,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/viviana-23126/,4,60,1,1,13,€
6220,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/la-spiga-23127/,4,50,1,1,15,€
6221,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/anglona-23128/,4,80,2,2,32,€
6222,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/doria-23129/,3,60,1,1,42,€
6223,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-del-mercante-23168/,4,60,2,1,16,€
6224,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/ginestra-23175/,4,70,1,1,32,€
6225,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/la-marina-23176/,4,65,2,1,15,€
6226,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/la-spiga-ii-23177/,4,60,1,1,13,€
6227,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/la-torre-23178/,5,80,2,2,16,€
6228,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/la-ferula-23180/,4,80,1,1,17,€
6229,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-ibiscus-23201/,4,60,1,1,12,€
6230,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-iris-stintino-23202/,4,60,2,1,13,€
6231,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-la-bitta-stintino-23203/,4,65,2,2,7,€
6232,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-48-23304/,5,70,2,1,11,€
6233,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-5-23305/,6,75,2,1,9,€
6234,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-58-23310/,4,70,1,1,14,€
6235,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-59-23311/,6,95,2,1,9,€
6236,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-61-23312/,7,75,3,1,8,€
6237,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/tamerici-b5-abbatista-23313/,4,75,2,1,12,€
6238,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/trilo-pisa-centro-23314/,5,65,2,1,12,€
6239,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villa-la-cinta-1-rossa-23315/,6,100,2,1,10,€
6240,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villa-la-cinta-2-blu-23316/,6,80,2,1,10,€
6241,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villa-la-cinta-3-arancio-23317/,6,85,2,1,10,€
6242,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/lu-fraili-centrale-23319/,6,110,2,2,10,€
6243,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/lu-fraili-est-23320/,6,70,2,1,10,€
6244,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-66-23323/,4,60,1,1,14,€
6245,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/lu-fraili-nord-23325/,6,110,2,2,10,€
6246,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-68-23327/,6,90,2,1,9,€
6247,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/lu-fraili-sud-23328/,6,90,2,2,10,€
6248,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-7-23331/,4,80,1,1,14,€
6249,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-8-23336/,6,80,2,1,9,€
6250,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-80-23339/,7,120,2,1,8,€
6251,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/costa-caddu-bolli-23344/,6,100,2,1,12,€
6252,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/miriacheddu-spaziani-23345/,6,100,2,1,9,€
6253,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/citai-asara-23347/,7,90,2,1,7,€
6254,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-83-23349/,6,100,2,1,9,€
6255,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-10-23350/,6,85,2,2,9,€
6256,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-86-23352/,4,65,1,1,14,€
6257,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-100-23353/,6,120,2,2,9,€
6258,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n11-23361/,4,60,1,1,15,€
6259,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n12-23363/,5,70,1,1,11,€
6260,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-15-23365/,6,80,2,1,9,€
6261,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-22-23366/,6,80,2,1,9,€
6262,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-88-23367/,6,85,2,1,9,€
6263,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-89-23368/,4,60,1,1,14,€
6264,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-9-23369/,6,100,3,1,9,€
6265,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-90-23371/,4,60,1,1,14,€
6266,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-93-23372/,5,90,2,1,11,€
6267,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-96-23373/,6,65,2,1,9,€
6268,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-26-23374/,7,90,2,2,8,€
6269,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-99--23375/,4,60,1,1,14,€
6270,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/la-cinta-23376/,10,200,4,2,9,€
6271,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-3-23377/,4,65,1,1,14,€
6272,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-34-23378/,6,80,2,1,9,€
6273,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/la-cinta-angolare-23379/,6,95,2,1,10,€
6274,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/la-cinta-centrale-23380/,6,90,2,1,10,€
6275,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/lutzu-trentino-23382/,8,200,3,2,9,€
6276,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-36-23383/,6,90,2,1,9,€
6277,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/isuledda-n-42-23384/,4,65,1,1,14,€
6278,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/trilocale-via-oristano-1-24255/,6,70,2,1,13,€
6279,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/mariacheddu-loretti-b26-24285/,6,75,2,1,9,€
6280,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/straulas-fiorenzo-24286/,8,135,3,2,6,€
6281,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/bologna-carlucci-24287/,4,130,2,2,15,€
6282,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/tevere-canu--24288/,4,95,2,1,15,€
6283,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/skipper-leanza-24289/,8,180,3,3,9,€
6284,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/gramsci-24290/,6,95,2,1,10,€
6285,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/silvaredda-24291/,12,300,4,3,7,€
6286,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villino-sofia-24360/,4,55,2,1,21,€
6287,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/attico-baja-ostina-24361/,7,120,3,2,9,€
6288,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-vittoria--24363/,4,75,1,1,15,€
6289,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/casa-valencia-24364/,4,85,2,2,13,€
6290,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/viale-europa-sinistro-24380/,4,70,2,1,22,€
6291,https://www.waytostay.com/sardinia-apartments/,https://www.waytostay.com/sardinia-apartments/villino-maja-24381/,4,65,2,1,21,€
